value_id,element_id,attribute_id,subject_term_label,subject_term_value,locale_id,object_table_num,object_id,object_name
16752,177,12740,women's health,women's health,1,57,770,betty crocker on acid: Abnormal behavior in our times
16753,177,12741,anarcho-feminism,anarcho-feminism,1,57,770,betty crocker on acid: Abnormal behavior in our times
16754,177,12742,anarchism,anarchism,1,57,770,betty crocker on acid: Abnormal behavior in our times
16755,177,12743,Queer,queer,1,57,770,betty crocker on acid: Abnormal behavior in our times
16779,177,12766,Black Liberation Army,black liberation army,1,57,824,Bringing the War Home!
16780,177,12767,Earth Liberation Front,earth liberation front,1,57,824,Bringing the War Home!
16781,177,12768,Weather Underground,weather underground,1,57,824,Bringing the War Home!
16782,177,12769,Underground WeathermenUnderground Weathermen,underground weathermenunderground weathermen,1,57,824,Bringing the War Home!
16783,177,12770,direct action,direct action,1,57,824,Bringing the War Home!
16793,177,12779,environmentalism,environmentalism,1,57,825,Broken Locks
16794,177,12780,Anarchism,anarchism,1,57,825,Broken Locks
16795,177,12781,anti-capitalism,anti-capitalism,1,57,825,Broken Locks
16796,177,12782,poetry,poetry,1,57,825,Broken Locks
16797,177,12783,anti-colonialism,anti-colonialism,1,57,825,Broken Locks
16804,177,12790,Punk,punk,1,57,826,Broken Ugly and Stoned
16804,177,12790,Punk,punk,1,57,826,"Drawings, Sketches and Utter Bullshit   Layin In Bed w/ a Broken Ankle"
16819,177,12803,punk rock culture,punk rock culture,1,57,827,Brown Eye Pie
16820,177,12804,graffitigraffiti,graffiti,1,57,827,Brown Eye Pie
16833,177,12816,Punk,punk,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16833,177,12816,Punk,punk,1,57,828,Crear O Reventar
16834,177,12817,anti-capitalism,anti-capitalism,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16834,177,12817,anti-capitalism,anti-capitalism,1,57,828,Crear O Reventar
16835,177,12818,Anti-war,anti-war,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16835,177,12818,Anti-war,anti-war,1,57,828,Crear O Reventar
16836,177,12819,punk rock culture,punk rock culture,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16836,177,12819,punk rock culture,punk rock culture,1,57,828,Crear O Reventar
16837,177,12820,environmentalism,environmentalism,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16837,177,12820,environmentalism,environmentalism,1,57,828,Crear O Reventar
16838,177,12821,anti-imperialism,anti-imperialism,1,57,828,Bs.As! Desorden: Ruido E IdeⒶs
16838,177,12821,anti-imperialism,anti-imperialism,1,57,828,Crear O Reventar
17014,177,12982,Alternative Press,alternative press,1,57,841,Faire Free Press
17014,177,12982,Alternative Press,alternative press,1,57,841,LA Free Press
17015,177,12983,Obscenity,obscenity,1,57,841,Faire Free Press
17015,177,12983,Obscenity,obscenity,1,57,841,LA Free Press
17016,177,12984,Art,art,1,57,841,Faire Free Press
17016,177,12984,Art,art,1,57,841,LA Free Press
17017,177,12985,Literature,literature,1,57,841,Faire Free Press
17017,177,12985,Literature,literature,1,57,841,LA Free Press
17018,177,12986,Music,music,1,57,841,Faire Free Press
17018,177,12986,Music,music,1,57,841,LA Free Press
17019,177,12987,Police brutality,police brutality,1,57,841,Faire Free Press
17019,177,12987,Police brutality,police brutality,1,57,841,LA Free Press
17020,177,12988,social change,social change,1,57,841,Faire Free Press
17020,177,12988,social change,social change,1,57,841,LA Free Press
17086,177,13051,Anarchism,anarchism,1,57,844,Avtonomija Magazine
17086,177,13051,Anarchism,anarchism,1,57,844,Casopis Anarhisticneg Gibanja
17097,177,13060,Anarchism,anarchism,1,57,845,Avtonomija Magazine
17097,177,13060,Anarchism,anarchism,1,57,845,Caspopis Anarhisticnega Gibanja
17108,177,13069,Anarchism,anarchism,1,57,846,Avtonomija Magazine
17108,177,13069,Anarchism,anarchism,1,57,846,Casopis Anarhisticnega Gibanja
17121,177,13080,anti-imperialism,anti-imperialism,1,57,847,AWOL Magazine
17121,177,13080,anti-imperialism,anti-imperialism,1,57,847,Revolutionary Artist Workshop
17122,177,13081,anti-racism,anti-racism,1,57,847,AWOL Magazine
17122,177,13081,anti-racism,anti-racism,1,57,847,Revolutionary Artist Workshop
17123,177,13082,feminism,feminism,1,57,847,AWOL Magazine
17123,177,13082,feminism,feminism,1,57,847,Revolutionary Artist Workshop
17124,177,13083,anti-homophobia,anti-homophobia,1,57,847,AWOL Magazine
17124,177,13083,anti-homophobia,anti-homophobia,1,57,847,Revolutionary Artist Workshop
17125,177,13084,Hip hop,hip hop,1,57,847,AWOL Magazine
17125,177,13084,Hip hop,hip hop,1,57,847,Revolutionary Artist Workshop
17126,177,13085,anti-capitalism,anti-capitalism,1,57,847,AWOL Magazine
17126,177,13085,anti-capitalism,anti-capitalism,1,57,847,Revolutionary Artist Workshop
17145,177,13101,political art,political art,1,57,848,Brainstorm the Walls
17145,177,13101,political art,political art,1,57,848,Buck-Toothed Magnifying Glass
17146,177,13102,poetry,poetry,1,57,848,Brainstorm the Walls
17146,177,13102,poetry,poetry,1,57,848,Buck-Toothed Magnifying Glass
17155,177,13110,trainhopping,trainhopping,1,57,849,The Buddha Inside My Head
17165,177,13119,Anarchy,anarchy,1,57,850,Amazing Tales of Political Pranks and Anarchic Buffoonery
17165,177,13119,Anarchy,anarchy,1,57,850,Buffo!
17172,177,13126,DIY culture,diy culture,1,57,851,A DIY Guide!
17172,177,13126,DIY culture,diy culture,1,57,851,Building a Solar-Powered Composting Toilet
17173,177,13127,Poop,poop,1,57,851,A DIY Guide!
17173,177,13127,Poop,poop,1,57,851,Building a Solar-Powered Composting Toilet
17180,177,13134,lesbian,lesbian,1,57,852,Burn Addict
17191,177,13144,Cars,cars,1,57,853,(The Incredibly True Adventures of a Kid and his Starship)
17191,177,13144,Cars,cars,1,57,853,"Burn in Hell, Buddy!"
17199,177,13152,Anarchism,anarchism,1,57,854,Burning the Cassette
17209,177,13161,Punk rock,punk rock,1,57,855,Bushwhacker
17219,177,13170,LGBTQ,lgbtq,1,57,856,By The Way
17229,177,13179,Hiking,hiking,1,57,857,Cairn Free
17229,177,13179,Hiking,hiking,1,57,857,Further Travel Down & Up Some Canyons
17248,177,13198,environmentalism,environmentalism,1,57,858,Bear Deluxe
17256,177,13205,Anarchism,anarchism,1,57,859,BAAM
17256,177,13205,Anarchism,anarchism,1,57,859,Boston Anti-Authoritarian Movement
17264,177,13212,Anarchism,anarchism,1,57,860,BAAM
17264,177,13212,Anarchism,anarchism,1,57,860,Boston Anti-Authoritarian Movement
17274,177,13221,Lesbian,lesbian,1,57,861,Bad Attitude
17275,177,13222,Lesbian sex,lesbian sex,1,57,861,Bad Attitude
17310,177,13255,Anarchism,anarchism,1,57,864,Bandeira Negra
17334,177,13275,film,film,1,57,866,"Before the Hollywood Backlot : source of inspiration ""Time Magazine"""
17353,177,13293,art,art,1,57,867,Beautiful/Decay
17354,177,13294,design,design,1,57,867,Beautiful/Decay
17363,177,13303,prisoner support,prisoner support,1,57,868,Bent Bars Project
17364,177,13304,LGBTQ,lgbtq,1,57,868,Bent Bars Project
17387,177,13320,Anarchism,anarchism,1,57,869,bicicleta : rebista de comunicaciones lebertarias
17413,177,13340,art,art,1,57,871,Bildpunkt : Zeitschrift der IG Bildende Kunst
17413,177,13340,art,art,1,57,871,EXITstrategien
17414,177,13341,culture,culture,1,57,871,Bildpunkt : Zeitschrift der IG Bildende Kunst
17414,177,13341,culture,culture,1,57,871,EXITstrategien
17472,177,13390,Animal Rights,animal rights,1,57,878,Bite Back Magazine
17473,177,13391,Volunteer,volunteer,1,57,878,Bite Back Magazine
17474,177,13392,Animal Liberation,animal liberation,1,57,878,Bite Back Magazine
17475,177,13393,Animal Rights Movement,animal rights movement,1,57,878,Bite Back Magazine
17476,177,13394,prisoner support,prisoner support,1,57,878,Bite Back Magazine
17489,177,13405,art,art,1,57,875,Black Crown
17489,177,13405,art,art,1,57,875,BlackCrown
17497,177,13412,Black Americans,black americans,1,57,879,Black art : an international quarterly
17498,177,13413,art,art,1,57,879,Black art : an international quarterly
17499,177,13414,African Americans,african americans,1,57,879,Black art : an international quarterly
17529,177,13444,graffiti,graffiti,1,57,875,Black Crown
17529,177,13444,graffiti,graffiti,1,57,875,BlackCrown
17567,177,13471,NULL,null,1,57,879,Black art : an international quarterly
17568,177,13472,Anarchism,anarchism,1,57,877,Black Circles
17587,177,13490,Cuba,cuba,1,57,880,The Black Scholar
17588,177,13491,Caribbean,caribbean,1,57,880,The Black Scholar
17589,177,13492,Pan-Africanism,pan-africanism,1,57,880,The Black Scholar
17590,177,13493,African-American studies,african-american studies,1,57,880,The Black Scholar
17591,177,13494,South Africa,south africa,1,57,880,The Black Scholar
17592,177,13495,Nicaragua,nicaragua,1,57,880,The Black Scholar
17593,177,13496,feminism,feminism,1,57,880,The Black Scholar
17594,177,13497,politics,politics,1,57,880,The Black Scholar
17595,177,13498,culture,culture,1,57,880,The Black Scholar
17596,177,13499,Black America,black america,1,57,880,The Black Scholar
17597,177,13500,black studies,black studies,1,57,880,The Black Scholar
17598,177,13501,NULL,null,1,57,880,The Black Scholar
17634,177,13535,Anarchism,anarchism,1,57,881,Black flag : Anarchist Black Cross
17634,177,13535,Anarchism,anarchism,1,57,881,Black flag : anarchist fornightly
17634,177,13535,Anarchism,anarchism,1,57,881,Black flag : for anarchist resistance
17634,177,13535,Anarchism,anarchism,1,57,881,Black flag : fortnightly newsbulletin
17634,177,13535,Anarchism,anarchism,1,57,881,Black flag : organ of the Anarchist Black Cross
17634,177,13535,Anarchism,anarchism,1,57,881,"Black flag quarterly : journal of anarchist ideas, news and comment"
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,Black flag : Anarchist Black Cross
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,Black flag : anarchist fornightly
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,Black flag : for anarchist resistance
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,Black flag : fortnightly newsbulletin
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,Black flag : organ of the Anarchist Black Cross
17635,177,13536,Anarchist Black Cross Federation,anarchist black cross federation,1,57,881,"Black flag quarterly : journal of anarchist ideas, news and comment"
17636,177,13537,United Kingdom,united kingdom,1,57,881,Black flag : Anarchist Black Cross
17636,177,13537,United Kingdom,united kingdom,1,57,881,Black flag : anarchist fornightly
17636,177,13537,United Kingdom,united kingdom,1,57,881,Black flag : for anarchist resistance
17636,177,13537,United Kingdom,united kingdom,1,57,881,Black flag : fortnightly newsbulletin
17636,177,13537,United Kingdom,united kingdom,1,57,881,Black flag : organ of the Anarchist Black Cross
17636,177,13537,United Kingdom,united kingdom,1,57,881,"Black flag quarterly : journal of anarchist ideas, news and comment"
17637,177,13538,NULL,null,1,57,881,Black flag : Anarchist Black Cross
17637,177,13538,NULL,null,1,57,881,Black flag : anarchist fornightly
17637,177,13538,NULL,null,1,57,881,Black flag : for anarchist resistance
17637,177,13538,NULL,null,1,57,881,Black flag : fortnightly newsbulletin
17637,177,13538,NULL,null,1,57,881,Black flag : organ of the Anarchist Black Cross
17637,177,13538,NULL,null,1,57,881,"Black flag quarterly : journal of anarchist ideas, news and comment"
17649,177,13548,transgender,transgender,1,57,882,Camp Trans
17650,177,13549,feminism,feminism,1,57,882,Camp Trans
17651,177,13550,Music,music,1,57,882,Camp Trans
17652,177,13551,poetry,poetry,1,57,882,Camp Trans
17653,177,13552,LGBTQ,lgbtq,1,57,882,Camp Trans
17654,177,13553,NULL,null,1,57,882,Camp Trans
17664,177,13561,Texas,texas,1,57,883,Capitol City Zine Compilation
17665,177,13562,Radical art,radical art,1,57,883,Capitol City Zine Compilation
17679,177,13574,anti-capitalism,anti-capitalism,1,57,884,Carnaval Contre Capitalisme
17679,177,13574,anti-capitalism,anti-capitalism,1,57,884,Carnival Against Capitalism
17680,177,13575,Protests,protests,1,57,884,Carnaval Contre Capitalisme
17680,177,13575,Protests,protests,1,57,884,Carnival Against Capitalism
17681,177,13576,Anti-globalization,anti-globalization,1,57,884,Carnaval Contre Capitalisme
17681,177,13576,Anti-globalization,anti-globalization,1,57,884,Carnival Against Capitalism
17682,177,13577,anti-free trade,anti-free trade,1,57,884,Carnaval Contre Capitalisme
17682,177,13577,anti-free trade,anti-free trade,1,57,884,Carnival Against Capitalism
17683,177,13578,anti-WTO,anti-wto,1,57,884,Carnaval Contre Capitalisme
17683,177,13578,anti-WTO,anti-wto,1,57,884,Carnival Against Capitalism
17693,177,13586,art,art,1,57,885,The Carrot Book
17694,177,13587,humor,humor,1,57,885,The Carrot Book
17695,177,13588,cartoon,cartoon,1,57,885,The Carrot Book
17696,177,13589,comics,comics,1,57,885,The Carrot Book
17697,177,13590,NULL,null,1,57,885,The Carrot Book
17716,177,13607,film,film,1,57,886,Cashiers du Cinemart
17717,177,13608,Comic,comic,1,57,886,Cashiers du Cinemart
17718,177,13609,pop culture,pop culture,1,57,886,Cashiers du Cinemart
17728,177,13617,Punk,punk,1,57,887,Chaos Days: A Gathering of Tribes
17729,177,13618,anti-capitalism,anti-capitalism,1,57,887,Chaos Days: A Gathering of Tribes
17730,177,13619,Food Not Bombs,food not bombs,1,57,887,Chaos Days: A Gathering of Tribes
17731,177,13620,Anti-globalization,anti-globalization,1,57,887,Chaos Days: A Gathering of Tribes
17732,177,13621,Music,music,1,57,887,Chaos Days: A Gathering of Tribes
17733,177,13622,Protests,protests,1,57,887,Chaos Days: A Gathering of Tribes
17743,177,13631,abortion,abortion,1,57,888,A Slight Expression
17743,177,13631,abortion,abortion,1,57,888,Catch 22
17744,177,13632,sex work,sex work,1,57,888,A Slight Expression
17744,177,13632,sex work,sex work,1,57,888,Catch 22
17745,177,13633,crimethinc,crimethinc,1,57,888,A Slight Expression
17745,177,13633,crimethinc,crimethinc,1,57,888,Catch 22
17771,177,13656,high school,high school,1,57,891,Cheshire
17772,177,13657,wrestling,wrestling,1,57,891,Cheshire
17773,177,13658,comicscomics,comics,1,57,891,Cheshire
17778,177,13663,Queer,queer,1,57,890,Chaos Order: Dyke Post Teenage Angst
17779,177,13664,lesbian,lesbian,1,57,890,Chaos Order: Dyke Post Teenage Angst
17780,177,13665,cartoon,cartoon,1,57,890,Chaos Order: Dyke Post Teenage Angst
17781,177,13666,feminism,feminism,1,57,890,Chaos Order: Dyke Post Teenage Angst
17782,177,13667,comics,comics,1,57,890,Chaos Order: Dyke Post Teenage Angst
17785,177,13669,Queer,queer,1,57,889,Chaos Order: Post Teenage Angst
17786,177,13670,lesbian,lesbian,1,57,889,Chaos Order: Post Teenage Angst
17787,177,13671,LGBTQ,lgbtq,1,57,889,Chaos Order: Post Teenage Angst
17790,177,13673,LGBTQ,lgbtq,1,57,890,Chaos Order: Dyke Post Teenage Angst
17805,177,13685,black power,black power,1,57,892,"Black News: Agitate, Educate, Organize"
17806,177,13686,Strike,strikes,1,57,892,"Black News: Agitate, Educate, Organize"
17807,177,13687,Student organizing,student organizing,1,57,892,"Black News: Agitate, Educate, Organize"
17813,177,13693,activism,activism,1,57,892,"Black News: Agitate, Educate, Organize"
17814,177,13694,Pan-Africanism,pan-africanism,1,57,892,"Black News: Agitate, Educate, Organize"
17815,177,13695,Black liberation movement,black liberation movement,1,57,892,"Black News: Agitate, Educate, Organize"
17816,177,13696,black studies,black studies,1,57,892,"Black News: Agitate, Educate, Organize"
17838,177,13717,Anarchism,anarchism,1,57,893,British Columbia's Blackout
17843,177,13722,news,news,1,57,893,British Columbia's Blackout
17844,177,13723,Strikes,strikes,1,57,893,British Columbia's Blackout
17845,177,13724,Criminal justice,criminal justice,1,57,893,British Columbia's Blackout
17846,177,13725,Oakalla Prison,oakalla prison,1,57,893,British Columbia's Blackout
17847,177,13726,direct action,direct action,1,57,893,British Columbia's Blackout
17848,177,13727,American Indian Movement,american indian movement,1,57,893,British Columbia's Blackout
17917,177,13793,Alternative Press,alternative press,1,57,894,San Francisco Express Times
17917,177,13793,Alternative Press,alternative press,1,57,894,San Francisco Good Times
17918,177,13794,Black Panther Party,black panther party,1,57,894,San Francisco Express Times
17918,177,13794,Black Panther Party,black panther party,1,57,894,San Francisco Good Times
17919,177,13795,Anti-war,anti-war,1,57,894,San Francisco Express Times
17919,177,13795,Anti-war,anti-war,1,57,894,San Francisco Good Times
17920,177,13796,Music,music,1,57,894,San Francisco Express Times
17920,177,13796,Music,music,1,57,894,San Francisco Good Times
17921,177,13797,Student organizing,student organizing,1,57,894,San Francisco Express Times
17921,177,13797,Student organizing,student organizing,1,57,894,San Francisco Good Times
17941,177,13814,Housing,housing,1,57,895,Resisting Evictions Across Europe
17968,177,13838,bicycle,bicycles,1,57,897,chainbreaker.
17968,177,13838,bicycle,bicycles,1,57,897,your favorite bicycle zine
17969,177,13839,Bicycles,bicycles,1,57,897,chainbreaker.
17969,177,13839,Bicycles,bicycles,1,57,897,your favorite bicycle zine
17970,177,13840,biking,biking,1,57,897,chainbreaker.
17970,177,13840,biking,biking,1,57,897,your favorite bicycle zine
17971,177,13841,gender,gender,1,57,897,chainbreaker.
17971,177,13841,gender,gender,1,57,897,your favorite bicycle zine
17972,177,13842,bicycle history,bicycle history,1,57,897,chainbreaker.
17972,177,13842,bicycle history,bicycle history,1,57,897,your favorite bicycle zine
17973,177,13843,race and sports,race and sports,1,57,897,chainbreaker.
17973,177,13843,race and sports,race and sports,1,57,897,your favorite bicycle zine
17974,177,13844,sexism,sexism,1,57,897,chainbreaker.
17974,177,13844,sexism,sexism,1,57,897,your favorite bicycle zine
17975,177,13845,women's fashion,women's fashion,1,57,897,chainbreaker.
17975,177,13845,women's fashion,women's fashion,1,57,897,your favorite bicycle zine
17976,177,13846,Women's liberation,women's liberation,1,57,897,chainbreaker.
17976,177,13846,Women's liberation,women's liberation,1,57,897,your favorite bicycle zine
17977,177,13847,first wave feminism,first wave feminism,1,57,897,chainbreaker.
17977,177,13847,first wave feminism,first wave feminism,1,57,897,your favorite bicycle zine
17978,177,13848,New Orleans,new orleans,1,57,897,chainbreaker.
17978,177,13848,New Orleans,new orleans,1,57,897,your favorite bicycle zine
17979,177,13849,DIY,diy,1,57,897,chainbreaker.
17979,177,13849,DIY,diy,1,57,897,your favorite bicycle zine
17980,177,13850,Marshall Taylor,marshall taylor,1,57,897,chainbreaker.
17980,177,13850,Marshall Taylor,marshall taylor,1,57,897,your favorite bicycle zine
17981,177,13851,Gyda Stephenson,gyda stephenson,1,57,897,chainbreaker.
17981,177,13851,Gyda Stephenson,gyda stephenson,1,57,897,your favorite bicycle zine
17993,177,13862,Music,music,1,57,898,Chainshaw
17994,177,13863,Punk,punk,1,57,898,Chainshaw
17995,177,13864,Queer,queer,1,57,898,Chainshaw
17996,177,13865,Queercore,queercore,1,57,898,Chainshaw
18010,177,13877,Zapatista,zapatistas,1,57,899,Chiapas Chiapas Chiapas
18011,177,13878,Mexico,mexico,1,57,899,Chiapas Chiapas Chiapas
18012,177,13879,Chiapas,chiapas,1,57,899,Chiapas Chiapas Chiapas
18013,177,13880,Acteal,acteal,1,57,899,Chiapas Chiapas Chiapas
18014,177,13881,indigenous movements,indigenous movements,1,57,899,Chiapas Chiapas Chiapas
18015,177,13882,NULL,null,1,57,899,Chiapas Chiapas Chiapas
18031,177,13897,zine,zines,1,57,900,Chica Loca: ain't no porcupine
18032,177,13898,Ecuador,ecuador,1,57,900,Chica Loca: ain't no porcupine
18033,177,13899,Women of color,women of color,1,57,900,Chica Loca: ain't no porcupine
18051,177,13915,Black nationalism,black nationalism,1,57,901,Black Revolution
18081,177,13945,anarchism,anarchism,1,57,903,Black Star
18084,177,13948,NULL,null,1,57,901,Black Revolution
18104,177,13967,Women,women,1,57,905,Blu
18105,177,13968,Music,music,1,57,905,Blu
18106,177,13969,activism,activism,1,57,905,Blu
18117,177,13980,African-American studies,african-american studies,1,57,906,BLK
18117,177,13980,African-American studies,african-american studies,1,57,906,The National Black Lesbian and Gay Newsmagazine
18118,177,13981,LGBTQ,lgbtq,1,57,906,BLK
18118,177,13981,LGBTQ,lgbtq,1,57,906,The National Black Lesbian and Gay Newsmagazine
18133,177,13994,Illustration,illustration,1,57,907,Blast
18134,177,13995,NULL,null,1,57,907,Blast
18141,177,14002,artist community,artist community,1,57,908,Blue notes : newsletter of the friends of Blue Mountain Center
18154,177,14013,Health Care,health care,1,57,909,Body Politic
18155,177,14014,Medical Establishment,medical establishment,1,57,909,Body Politic
18171,177,14025,art,art,1,57,910,Bold Design Zine
18172,177,14026,design,design,1,57,910,Bold Design Zine
18184,177,14036,Contemporary Art,contemporary art,1,57,911,Border Crossings: A Magazine of the Arts
18185,177,14037,Canadian Art,canadian art,1,57,911,Border Crossings: A Magazine of the Arts
18186,177,14038,International Art and Culture,international art and culture,1,57,911,Border Crossings: A Magazine of the Arts
18192,177,14044,contemporary art,contemporary art,1,57,912,bootprint : a publication dedicated to contemporary art
18228,177,14074,Wobblies,wobblies,1,57,914,Bread and Roses
18228,177,14074,Wobblies,wobblies,1,57,914,IWW Magazine
18229,177,14075,IWW,iww,1,57,914,Bread and Roses
18229,177,14075,IWW,iww,1,57,914,IWW Magazine
18230,177,14076,labor,labor,1,57,914,Bread and Roses
18230,177,14076,labor,labor,1,57,914,IWW Magazine
18234,177,14080,Palestine,palestine,1,57,913,Breaking the Siege : the newsletter of The Middle East Justice Network
18235,177,14081,Gaza,gaza,1,57,913,Breaking the Siege : the newsletter of The Middle East Justice Network
18236,177,14082,West Bank,west bank,1,57,913,Breaking the Siege : the newsletter of The Middle East Justice Network
18244,177,14090,zines,zines,1,57,915,Broken Pencil
18244,177,14090,zines,zines,1,57,915,The Guide to Alternative Publications in Canada
18252,177,14098,race,race,1,57,916,Brownstone
18252,177,14098,race,race,1,57,916,Washington Square News
18253,177,14099,Black America,black america,1,57,916,Brownstone
18253,177,14099,Black America,black america,1,57,916,Washington Square News
18264,177,14109,DIY culture,diy culture,1,57,917,bummers & gummers
18266,177,14111,farming,farming,1,57,917,bummers & gummers
18274,177,14119,Prison Movements,prison movements,1,57,918,"""The only vehicle for prison reform"""
18274,177,14119,Prison Movements,prison movements,1,57,918,Bulldozer
18275,177,14120,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,918,"""The only vehicle for prison reform"""
18275,177,14120,Prison Industrial Complex (use for PIC),prison industrial complex (use for pic),1,57,918,Bulldozer
18276,177,14121,Native Americans,native americans,1,57,918,"""The only vehicle for prison reform"""
18276,177,14121,Native Americans,native americans,1,57,918,Bulldozer
18286,177,14129,Journalism,journalism,1,57,919,Buzzsaw Haircut
18287,177,14130,College Life,college life,1,57,919,Buzzsaw Haircut
18297,177,14139,workers,workers,1,57,920,Buffalo Workers' Movement Newsletter
18298,177,14140,love canal,love canal,1,57,920,Buffalo Workers' Movement Newsletter
18326,177,14161,indigenous movements,indigenous movements,1,57,930,No Dakota Access Pipeline
18327,177,14162,Native Americans,native americans,1,57,930,No Dakota Access Pipeline
18328,177,14163,First Nations,first nations,1,57,930,No Dakota Access Pipeline
18329,177,14164,environmentalism,environmentalism,1,57,930,No Dakota Access Pipeline
18330,177,14165,environmental justice,environmental justice,1,57,930,No Dakota Access Pipeline
18331,177,14166,oil,oil,1,57,930,No Dakota Access Pipeline
18332,177,14167,water rights,water rights,1,57,930,No Dakota Access Pipeline
18344,177,14177,water rights,water rights,1,57,931,Water is Life: NYC Stands with Standing Rock
18345,177,14178,oil,oil,1,57,931,Water is Life: NYC Stands with Standing Rock
18346,177,14179,indigenous movements,indigenous movements,1,57,931,Water is Life: NYC Stands with Standing Rock
18347,177,14180,environmental justice,environmental justice,1,57,931,Water is Life: NYC Stands with Standing Rock
18348,177,14181,environmentalism,environmentalism,1,57,931,Water is Life: NYC Stands with Standing Rock
18349,177,14182,Native Americans,native americans,1,57,931,Water is Life: NYC Stands with Standing Rock
18350,177,14183,First Nations,first nations,1,57,931,Water is Life: NYC Stands with Standing Rock
18355,177,14187,squatting,squatting,1,57,895,Resisting Evictions Across Europe
18368,177,14198,Black Lives Matter,black lives matter,1,57,933,NYC Shut it Down: Black Lives Matter
18369,177,14199,Black liberation movement,black liberation movement,1,57,933,NYC Shut it Down: Black Lives Matter
18370,177,14200,Protests,protests,1,57,933,NYC Shut it Down: Black Lives Matter
18371,177,14201,NULL,null,1,57,933,NYC Shut it Down: Black Lives Matter
18382,177,14210,Black Lives Matter,black lives matter,1,57,934,Shut Down City Hall NYC : Black Lives Matter City Hall Occupation Orientation Guide
18383,177,14211,Black liberation movement,black liberation movement,1,57,934,Shut Down City Hall NYC : Black Lives Matter City Hall Occupation Orientation Guide
18384,177,14212,Abolition,abolition,1,57,934,Shut Down City Hall NYC : Black Lives Matter City Hall Occupation Orientation Guide
18385,177,14213,Occupation,occupation,1,57,934,Shut Down City Hall NYC : Black Lives Matter City Hall Occupation Orientation Guide
18386,177,14214,NULL,null,1,57,934,Shut Down City Hall NYC : Black Lives Matter City Hall Occupation Orientation Guide
18397,177,14223,Gentrification,gentrification,1,57,935,"Equality for Flatbush March Against Gentrification, Racism & Police Violence"
18398,177,14224,Black Lives Matter,black lives matter,1,57,935,"Equality for Flatbush March Against Gentrification, Racism & Police Violence"
18399,177,14225,police accountability,police accountability,1,57,935,"Equality for Flatbush March Against Gentrification, Racism & Police Violence"
18400,177,14226,tenant rights,tenants rights,1,57,935,"Equality for Flatbush March Against Gentrification, Racism & Police Violence"
18413,177,14238,comics,comics,1,57,936,Chickenhead Jesus Jesus Vomit Party
18414,177,14239,NULL,null,1,57,936,Chickenhead Jesus Jesus Vomit Party
18426,177,14249,Music,music,1,57,937,Chickenhed Zine and Roll
18427,177,14250,Punk,punk,1,57,937,Chickenhed Zine and Roll
18428,177,14251,poetry,poetry,1,57,937,Chickenhed Zine and Roll
18429,177,14252,Memoirs,memoirs,1,57,937,Chickenhed Zine and Roll
20043,177,15307,Columbia University,columbia university,1,57,1509,Rat: subterranean news
20043,177,15307,Columbia University,columbia university,1,57,1509,Womens LibeRATion
20059,177,15320,New York City,new york city,1,57,1509,Rat: subterranean news
20059,177,15320,New York City,new york city,1,57,1509,Womens LibeRATion
20060,177,15321,ecology,ecology,1,57,1509,Rat: subterranean news
20060,177,15321,ecology,ecology,1,57,1509,Womens LibeRATion
20061,177,15322,Women's liberation,women's liberation,1,57,1509,Rat: subterranean news
20061,177,15322,Women's liberation,women's liberation,1,57,1509,Womens LibeRATion
20062,177,15323,sex,sex,1,57,1509,Rat: subterranean news
20062,177,15323,sex,sex,1,57,1509,Womens LibeRATion
20063,177,15324,Drugs,drugs,1,57,1509,Rat: subterranean news
20063,177,15324,Drugs,drugs,1,57,1509,Womens LibeRATion
20064,177,15325,Counter-culture,counter-culture,1,57,1509,Rat: subterranean news
20064,177,15325,Counter-culture,counter-culture,1,57,1509,Womens LibeRATion
20065,177,15326,Yippies,yippies,1,57,1509,Rat: subterranean news
20065,177,15326,Yippies,yippies,1,57,1509,Womens LibeRATion
20116,177,15376,Labor strikes,labor strikes,1,57,1509,Rat: subterranean news
20116,177,15376,Labor strikes,labor strikes,1,57,1509,Womens LibeRATion
20117,177,15377,Black liberation movement,black liberation movement,1,57,1509,Rat: subterranean news
20117,177,15377,Black liberation movement,black liberation movement,1,57,1509,Womens LibeRATion
20118,177,15378,Anti-war movements,anti-war movements,1,57,1509,Rat: subterranean news
20118,177,15378,Anti-war movements,anti-war movements,1,57,1509,Womens LibeRATion
20119,177,15379,Political cartoons,political cartoons,1,57,1509,Rat: subterranean news
20119,177,15379,Political cartoons,political cartoons,1,57,1509,Womens LibeRATion
20120,177,15380,Black Panther Party,black panther party,1,57,1509,Rat: subterranean news
20120,177,15380,Black Panther Party,black panther party,1,57,1509,Womens LibeRATion
